school_key,מוסד,מועצה,מין,גיוס,לחימה,קצונה,משמעותי,Unnamed: 8,המידע המוצג הינו מתוך מערכת מוסדות וערים שממנה יוצאים כל שנה נתונים אחרי אישור של לשכת רחט,פיקוח,מגזר,מחוז,רשות,ישוב,סוג מוסד,שלב חינוך במוסד,תלמידים_בנים,תלמידים_בנות,תלמידים,קבוצה,תלמידים_יב
640821,נאות שמחה,אשדוד,נ,0.0,0.0,0.0,100.0,,,חרדי,יהודי,דרום,אשדוד,אשדוד,בית ספר,עליונה בלבד,0.0,52.0,52.0,חרדי - ערים מעורבות,52.0
470591,"רב תחומי עמל ב' פ""ת",פתח תקווה,נ,92.55,4.6,4.71,82.76,,,ממלכתי,יהודי,תל אביב,פתח תקוה,פתח תקווה,בית ספר,עליונה בלבד,175.0,148.0,323.0,חילוני - ערי מרכז,148.0
644377,מקיף ז',אשדוד,נ,81.2,5.32,10.39,85.11,,,ממלכתי,יהודי,דרום,אשדוד,אשדוד,בית ספר,"חט""ב + עליונה",113.0,109.0,222.0,חילוני - ערי פריפריה,109.0
441410,"תיכון ע""ש אילן רמון",הוד השרון,נ,93.48,8.53,12.5,88.37,,,ממלכתי,יהודי,מרכז,הוד השרון,הוד השרון,בית ספר,עליונה בלבד,71.0,84.0,155.0,חילוני - ערי מרכז,84.0
580019,חקלאי הכפר הירוק,רמת השרון,נ,93.19,12.92,12.28,94.94,,,ממלכתי,יהודי,תל אביב,רמת השרון,רמת השרון,"בי""ס חקלאי","חט""ב + עליונה",213.0,196.0,409.0,חילוני - ערי מרכז,196.0
440248,בן-גוריון נס-ציונה,נס ציונה,נ,91.6,7.34,8.04,88.08,,,ממלכתי,יהודי,מרכז,נס ציונה,נס ציונה,בית ספר,"חט""ב + עליונה",78.0,118.0,196.0,חילוני - ערי מרכז,118.0
441196,עתיד למדעים לוד,לוד,נ,95.24,12.5,17.33,93.75,,,ממלכתי,יהודי,מרכז,לוד,לוד,בית ספר,עליונה בלבד,87.0,75.0,162.0,חילוני - ערי פריפריה,75.0
540344,"תיכון ע""ש קלעי",גבעתיים,נ,95.45,3.57,7.04,92.86000000000001,,,ממלכתי,יהודי,תל אביב,גבעתיים,גבעתיים,בית ספר,עליונה בלבד,74.0,113.0,187.0,חילוני - ערי מרכז,113.0
719542,תיכון גני תקווה,גני תקווה,נ,95.73,8.93,16.67,92.85,,,ממלכתי,יהודי,מרכז,גני תקווה,גני תקווה,בית ספר,עליונה בלבד,132.0,131.0,263.0,חילוני - ערי מרכז,131.0
660126,מקיף שער הנגב,ניר עם,נ,96.03,14.17,12.12,90.0,,,ממלכתי,יהודי,דרום,שער הנגב,ניר עם,"בי""ס קיבוצי","חט""ב + עליונה",97.0,108.0,205.0,חילוני - קיבוצים/כפרי,108.0
440909,"אולפנת אמי""ת להבה",קדומים,נ,25.0,40.0,8.7,97.14,,,ממלכתי דתי,יהודי,מרכז,קדומים,קדומים,אולפנה,"חט""ב + עליונה",0.0,114.0,114.0,דתי לאומי - התנחלויות,114.0
440917,עירוני ה' מקיף,ראשוןלציון,נ,91.89,6.93,4.3,89.11000000000001,,,ממלכתי,יהודי,מרכז,ראשון לציון,ראשון לציון,בית ספר,"חט""ב + עליונה",76.0,96.0,172.0,חילוני - ערי מרכז,96.0
440099,תיכון ברנר,פתח תקווה,נ,94.82,16.02,9.76,87.29,,,ממלכתי,יהודי,תל אביב,פתח תקוה,פתח תקווה,בית ספר,"חט""ב + עליונה",124.0,153.0,277.0,חילוני - ערי מרכז,153.0
748004,תיכון גור קרית גת,קרית גת,נ,0.0,0.0,,100.0,,,חרדי,יהודי,דרום,קרית גת,קרית גת,בית ספר,עליונה בלבד,0.0,47.0,47.0,חרדי - ערים מעורבות,47.0
541490,סמינר תהילה,בני ברק,נ,0.0,0.0,,100.0,,,חרדי,יהודי,תל אביב,בני ברק,בני ברק,בית ספר,עליונה בלבד,0.0,101.0,101.0,חרדי - ערי חרדים,101.0
540062,גמנסיה עברית הרצליה,תלאביב יפו,נ,85.21,9.92,6.6,90.08,,,ממלכתי,יהודי,תל אביב,תל אביב-יפו,תל אביב - יפו,בית ספר,"חט""ב + עליונה",171.0,173.0,344.0,חילוני - ערי מרכז,173.0
170456,"אמי""ת טכנולוגי דתי",ירושלים,נ,23.08,33.33,12.5,77.78,,,ממלכתי דתי,יהודי,ירושלים,ירושלים,ירושלים,מרכז חינוך,עליונה בלבד,34.0,35.0,69.0,דתי לאומי - ירושלים,35.0
270140,קמפוס פרס חדשנות ומנהיגות,יקנעם עלית,נ,91.95,13.24,5.19,93.38,,,ממלכתי,יהודי,צפון,יקנעם עילית,יקנעם עילית,בית ספר,"חט""ב + עליונה",159.0,156.0,315.0,חילוני - ערי פריפריה,156.0
260182,מקיף עמקים-תבור,מזרע,נ,95.56,18.6,16.09,94.18,,,ממלכתי,יהודי,צפון,עמק יזרעאל,מזרע,"בי""ס קיבוצי","חט""ב + עליונה",78.0,84.0,162.0,חילוני - קיבוצים/כפרי,84.0
442277,"תיכון ע""ש נעמי שמר",גן יבנה,נ,96.26,16.5,10.11,90.29,,,ממלכתי,יהודי,מרכז,גן יבנה,גן יבנה,בית ספר,"חט""ב + עליונה",106.0,106.0,212.0,חילוני - ערי מרכז,106.0
480061,חקלאי עיינות,עיינות,נ,76.67,26.09,0.0,91.30000000000001,,,ממלכתי,יהודי,מרכז,גן רווה,עיינות,"בי""ס חקלאי",עליונה בלבד,37.0,43.0,80.0,חילוני - קיבוצים/כפרי,43.0
541268,תיכון אלון,רמת גן,נ,89.66,9.8,0.0,76.47,,,ממלכתי,יהודי,תל אביב,רמת גן,רמת גן,בית ספר,עליונה בלבד,31.0,25.0,56.0,חילוני - ערי מרכז,25.0
770297,עירוני יד',תלאביב יפו,נ,95.1,6.19,9.21,94.85,,,ממלכתי,יהודי,תל אביב,תל אביב-יפו,תל אביב - יפו,בית ספר,"חט""ב + עליונה",91.0,85.0,176.0,חילוני - ערי מרכז,85.0
144741,"ע""ש רא""ל מרדכי גור",מודיעין-מכבים-רעות,נ,98.98,17.53,18.57,92.78999999999999,,,ממלכתי,יהודי,ירושלים,מודיעין מכבים רעות,מודיעין-מכבים-רעות,בית ספר,"חט""ב + עליונה",100.0,111.0,211.0,חילוני - ערי מרכז,111.0
544528,"מקיף ע""ש יצחק נבון",חולון,נ,92.0,17.91,0.0,89.55,,,ממלכתי,יהודי,תל אביב,חולון,חולון,בית ספר,"חט""ב + עליונה",91.0,83.0,174.0,חילוני - ערי מרכז,83.0
540310,מקיף שש שנתי קוגל,חולון,נ,85.9,13.43,4.23,91.03999999999999,,,ממלכתי,יהודי,תל אביב,חולון,חולון,בית ספר,"חט""ב + עליונה",92.0,124.0,216.0,חילוני - ערי מרכז,124.0
540070,"תיכון חדש ע""ש רבין",תלאביב יפו,נ,94.64,6.6,4.95,93.4,,,ממלכתי,יהודי,תל אביב,תל אביב-יפו,תל אביב - יפו,בית ספר,"חט""ב + עליונה",88.0,107.0,195.0,חילוני - ערי מרכז,107.0
144675,"ע""ש יצחק רבין עי""ס",מודיעין-מכבים-רעות,נ,91.45,20.56,13.1,95.33,,,ממלכתי,יהודי,ירושלים,מודיעין מכבים רעות,מודיעין-מכבים-רעות,בית ספר,"חט""ב + עליונה",110.0,111.0,221.0,חילוני - ערי מרכז,111.0
441006,תיכון הדרים,הוד השרון,נ,94.7,6.99,6.3,96.5,,,ממלכתי,יהודי,מרכז,הוד השרון,הוד השרון,בית ספר,עליונה בלבד,126.0,143.0,269.0,חילוני - ערי מרכז,143.0
441089,"אזורי ע""ש הרצוג",בית חשמונא,נ,89.53,7.89,11.11,92.11,,,ממלכתי,יהודי,מרכז,גזר,בית חשמונאי,בית ספר,"חט""ב + עליונה",87.0,96.0,183.0,חילוני - קיבוצים/כפרי,96.0
841254,בית חינוך ירקון,נווה ירק,נ,96.53,15.83,15.18,93.52000000000001,,,ממלכתי,יהודי,מרכז,דרום השרון,נווה ירק,בית ספר,"חט""ב + עליונה",151.0,121.0,272.0,חילוני - קיבוצים/כפרי,121.0
620005,מקיף חדש רובע יז,אשדוד,נ,93.55,13.79,3.17,89.64999999999999,,,ממלכתי,יהודי,דרום,אשדוד,אשדוד,בית ספר,"חט""ב + עליונה",67.0,76.0,143.0,חילוני - ערי פריפריה,76.0
515502,"תיכונ""ט ע""ש אלתרמן",תלאביב יפו,נ,90.29,6.45,10.39,92.47,,,ממלכתי,יהודי,תל אביב,תל אביב-יפו,תל אביב - יפו,בית ספר,"חט""ב + עליונה",109.0,90.0,199.0,חילוני - ערי מרכז,90.0
570036,"עמל ליידי דייויס ת""א",תלאביב יפו,נ,98.57,3.62,9.63,88.4,,,ממלכתי,יהודי,תל אביב,תל אביב-יפו,תל אביב - יפו,בית ספר,"חט""ב + עליונה",148.0,137.0,285.0,חילוני - ערי מרכז,137.0
193185,אולפנת שעלי תורה,בית שמש,נ,32.86,30.43,12.0,95.65,,,ממלכתי דתי,יהודי,ירושלים,בית שמש,בית שמש,בית ספר,"חט""ב + עליונה",0.0,81.0,81.0,דתי לאומי - פריפריה,81.0
440503,אולפנת למרחב,פתח תקווה,נ,0.0,0.0,0.0,100.0,,,חרדי,יהודי,תל אביב,פתח תקוה,פתח תקווה,בית ספר,יסודי ועליונה,0.0,44.0,44.0,חרדי - ערים מעורבות,44.0
440883,אולפנא השומרון,אלקנה,נ,40.74,21.21,30.3,100.0,,,ממלכתי דתי,יהודי,מרכז,אלקנה,אלקנה,אולפנה,"חט""ב + עליונה",0.0,95.0,95.0,דתי לאומי - התנחלויות,95.0
420489,"מקיף י""א",ראשוןלציון,נ,94.9,6.52,7.22,86.96,,,ממלכתי,יהודי,מרכז,ראשון לציון,ראשון לציון,בית ספר,"חט""ב + עליונה",86.0,66.0,152.0,חילוני - ערי מרכז,66.0
444257,תיכון המעיין מקיף יב,ראשוןלציון,נ,97.73,12.79,7.06,84.89,,,ממלכתי,יהודי,מרכז,ראשון לציון,ראשון לציון,בית ספר,"חט""ב + עליונה",105.0,65.0,170.0,חילוני - ערי מרכז,65.0
540443,גמנסיה מודיעים,רמת גן,נ,92.86,12.82,0.0,82.05000000000001,,,ממלכתי,יהודי,תל אביב,רמת גן,רמת גן,בית ספר,עליונה בלבד,43.0,43.0,86.0,חילוני - ערי מרכז,43.0
570200,אורט טכניקום גבעתיים,גבעתיים,נ,90.91,3.75,10.0,88.75,,,ממלכתי,יהודי,תל אביב,גבעתיים,גבעתיים,בית ספר,עליונה בלבד,78.0,70.0,148.0,חילוני - ערי מרכז,70.0
541110,מקיף שש שנתי ק. שרת,חולון,נ,87.87,13.33,9.71,90.0,,,ממלכתי,יהודי,תל אביב,חולון,חולון,בית ספר,"חט""ב + עליונה",170.0,179.0,349.0,חילוני - ערי מרכז,179.0
474460,רון ארד,רחובות,נ,100.0,12.9,3.23,87.09,,,ממלכתי,יהודי,מרכז,רחובות,רחובות,בית ספר,"חט""ב + עליונה",44.0,52.0,96.0,חילוני - ערי מרכז,52.0
440982,"מקיף ו ע""ש יגאל אלון",ראשוןלציון,נ,91.73,20.83,6.12,87.5,,,ממלכתי,יהודי,מרכז,ראשון לציון,ראשון לציון,בית ספר,"חט""ב + עליונה",105.0,94.0,199.0,חילוני - ערי מרכז,94.0
141861,בי סמינר רמות שמסיאב,ירושלים,נ,3.12,100.0,0.0,100.0,,,חרדי,יהודי,ירושלים,ירושלים,ירושלים,בית ספר,עליונה בלבד,0.0,70.0,70.0,חרדי - ירושלים,70.0
570259,יובלים,אור יהודה,נ,84.82,12.63,2.41,82.11,,,ממלכתי,יהודי,תל אביב,אור יהודה,אור יהודה,בית ספר,"חט""ב + עליונה",99.0,109.0,208.0,חילוני - ערי מרכז,109.0
644559,מקיף עירוני ד',אשקלון,נ,81.58,13.98,3.26,79.57,,,ממלכתי,יהודי,דרום,אשקלון,אשקלון,בית ספר,"חט""ב + עליונה",104.0,100.0,204.0,חילוני - ערי פריפריה,100.0
544353,מקיף אפרים קציר,חולון,נ,93.98,7.2,3.39,84.8,,,ממלכתי,יהודי,תל אביב,חולון,חולון,בית ספר,"חט""ב + עליונה",126.0,121.0,247.0,חילוני - ערי מרכז,121.0
644732,"מקיף ע""ש אריה מאיר",קרית גת,נ,86.87,8.14,4.48,76.75,,,ממלכתי,יהודי,דרום,קרית גת,קרית גת,בית ספר,"חט""ב + עליונה",84.0,80.0,164.0,חילוני - ערי פריפריה,80.0
541045,"מקיף ע""ש יגאל אלון",רמת השרון,נ,94.19,8.22,7.26,88.36,,,ממלכתי,יהודי,תל אביב,רמת השרון,רמת השרון,בית ספר,עליונה בלבד,156.0,177.0,333.0,חילוני - ערי מרכז,177.0
770552,"מקיף דתי אמי""ת",באר שבע,נ,71.26,17.74,0.0,83.87,,,ממלכתי דתי,יהודי,דרום,באר שבע,באר שבע,בית ספר,"חט""ב + עליונה",101.0,98.0,199.0,דתי לאומי - פריפריה,98.0
440198,"דרכא ע""ש מנחם בגין",גדרה,נ,91.58,10.34,12.64,85.05,,,ממלכתי,יהודי,מרכז,גדרה,גדרה,בית ספר,"חט""ב + עליונה",124.0,107.0,231.0,חילוני - ערי מרכז,107.0
570044,רב תחומי עמל הולץ חיל האויר,תלאביב יפו,נ,91.43,15.62,0.0,93.75999999999999,,,ממלכתי,יהודי,תל אביב,תל אביב-יפו,תל אביב - יפו,בית ספר,עליונה בלבד,96.0,33.0,129.0,חילוני - ערי מרכז,33.0
440941,תיכון הראל,כפר סבא,נ,64.41,31.58,17.39,92.11,,,ממלכתי דתי,יהודי,מרכז,כפר סבא,כפר סבא,בית ספר,"חט""ב + עליונה",0.0,45.0,45.0,דתי לאומי - מרכז,45.0
470625,מקיף חוף השרון,שפיים,נ,86.14,10.34,4.67,91.95,,,ממלכתי,יהודי,תל אביב,חוף השרון,שפיים,"בי""ס קיבוצי","חט""ב + עליונה",109.0,118.0,227.0,חילוני - קיבוצים/כפרי,118.0
680025,אשל הנשיא,אשל הנשיא,נ,95.0,10.53,9.2,93.68,,,ממלכתי,יהודי,דרום,מרחבים,אשל הנשיא,"בי""ס חקלאי","חט""ב + עליונה",89.0,83.0,172.0,חילוני - קיבוצים/כפרי,83.0
644708,מקיף ע. דוד טוביהו,באר שבע,נ,84.21,19.35,8.7,90.32,,,ממלכתי,יהודי,דרום,באר שבע,באר שבע,בית ספר,"חט""ב + עליונה",42.0,35.0,77.0,חילוני - ערי פריפריה,35.0
640052,מקיף עירוני גולדווטר,אילת,נ,91.25,13.7,3.64,72.60000000000001,,,ממלכתי,יהודי,דרום,אילת,אילת,בית ספר,"חט""ב + עליונה",73.0,78.0,151.0,חילוני - ערי פריפריה,78.0
261065,מקיף בית ירח,כנרת-קבוצה,נ,95.12,16.67,7.14,88.47,,,ממלכתי,יהודי,צפון,עמק הירדן,כנרת (קבוצה),"בי""ס קיבוצי",עליונה בלבד,86.0,83.0,169.0,חילוני - קיבוצים/כפרי,83.0
244210,במעלה טבריה,טבריה,נ,89.41,22.37,5.36,84.21,,,ממלכתי,יהודי,צפון,טבריה,טבריה,בית ספר,"חט""ב + עליונה",95.0,82.0,177.0,חילוני - ערי פריפריה,82.0
280032,כפר נוער ניר העמק,עפולה,נ,89.36,15.48,2.41,90.48,,,ממלכתי,יהודי,צפון,עפולה,עפולה,בית ספר,"חט""ב + עליונה",120.0,111.0,231.0,חילוני - ערי פריפריה,111.0
270280,ישיבת בני עקיבא מירון,מירון,נ,2.04,0.0,0.0,100.0,,,ממלכתי דתי,יהודי,צפון,מרום הגליל,מירון,ישיבה תיכונית,עליונה בלבד,0.0,52.0,52.0,דתי לאומי - פריפריה/כפרי,52.0
770826,עירוני ו' מקיף,באר שבע,נ,90.0,13.89,4.76,80.56,,,ממלכתי,יהודי,דרום,באר שבע,באר שבע,בית ספר,"חט""ב + עליונה",155.0,156.0,311.0,חילוני - ערי פריפריה,156.0
670042,עמל רמות באר שבע,באר שבע,נ,92.4,15.92,6.35,84.72,,,ממלכתי,יהודי,דרום,באר שבע,באר שבע,בית ספר,"חט""ב + עליונה",113.0,111.0,224.0,חילוני - ערי פריפריה,111.0
640193,עירוני ג' מקיף,באר שבע,נ,83.87,13.73,0.0,80.39000000000001,,,ממלכתי,יהודי,דרום,באר שבע,באר שבע,בית ספר,"חט""ב + עליונה",85.0,74.0,159.0,חילוני - ערי פריפריה,74.0
640664,בית יעקב נווה יוכבד,אופקים,נ,0.0,0.0,0.0,100.0,,,חרדי,יהודי,דרום,אופקים,אופקים,בית ספר,עליונה בלבד,0.0,127.0,127.0,חרדי - ערים מעורבות,127.0
441097,"מקיף ע""ש אלדד",נתניה,נ,89.69,20.69,6.74,88.5,,,ממלכתי,יהודי,תל אביב,נתניה,נתניה,בית ספר,"חט""ב + עליונה",38.0,46.0,84.0,חילוני - ערי מרכז,46.0
441980,אולפנת צביה רבבה,רבבה,נ,5.33,25.0,0.0,100.0,,,ממלכתי דתי,יהודי,מרכז,שומרון,רבבה,אולפנה,"חט""ב + עליונה",0.0,91.0,91.0,דתי לאומי - התנחלויות,91.0
260489,מקיף גליל מערבי,גרנות גליל,נ,94.21,20.18,6.67,90.35,,,ממלכתי,יהודי,צפון,מעלה יוסף,נווה זיו,"בי""ס מושבי","חט""ב + עליונה",92.0,84.0,176.0,חילוני - ערי פריפריה,84.0
240267,עמל נופרים בגליל טבריה,טבריה,נ,88.71,20.0,4.69,85.45,,,ממלכתי,יהודי,צפון,טבריה,טבריה,בית ספר,"חט""ב + עליונה",53.0,57.0,110.0,חילוני - ערי פריפריה,57.0
540112,עירוני א' לאמנויות,תלאביב יפו,נ,83.12,8.59,5.34,92.97,,,ממלכתי,יהודי,תל אביב,תל אביב-יפו,תל אביב - יפו,בית ספר,"חט""ב + עליונה",88.0,142.0,230.0,חילוני - ערי מרכז,142.0
771089,התיכון הניסויי,ירושלים,נ,82.5,21.21,2.86,96.97,,,ממלכתי,יהודי,ירושלים,ירושלים,ירושלים,בית ספר,"חט""ב + עליונה",50.0,35.0,85.0,חילוני - ירושלים,35.0
